0;0.003697;4
1;0.0044527;10
2;0.005151;22
3;0.0059961;22
4;0.0071135;28
5;0.0089956;28
6;0.0104822;34
7;0.0116659;34
8;0.0129035;40
9;0.0150452;46
10;0.0168623;50
11;0.0183048;46
12;0.0204979;52
13;0.0219865;58
14;0.0234041;58
15;0.0255249;58
16;0.0270781;62
17;0.0288393;70
18;0.0305891;68
19;0.0324786;70
20;0.0345873;70
21;0.0366812;70
22;0.0387005;78
23;0.0420508;68
24;0.0442801;70
25;0.0464941;90
26;0.0499089;80
27;0.0523414;92
28;0.0549744;74
29;0.0574976;74
30;0.0597697;88
31;0.0621359;72
32;0.0644444;92
33;0.0668838;82
34;0.0692162;86
35;0.0715645;92
36;0.0749916;86
37;0.0774994;86
38;0.0801501;92
39;0.082701;104
40;0.0852066;98
41;0.0877136;78
42;0.0908922;90
43;0.0952433;86
44;0.099838;96
45;0.104504;94
46;0.10848;108
47;0.113155;126
48;0.117625;122
49;0.122084;114
50;0.126997;118
51;0.131167;106
52;0.135181;122
53;0.138222;96
54;0.141683;114
55;0.144709;98
56;0.147494;106
57;0.15104;108
58;0.154206;132
59;0.157496;122
60;0.160739;120
61;0.164;108
62;0.167236;124
63;0.170974;108
64;0.174362;94
65;0.178347;108
66;0.182032;114
67;0.185673;110
68;0.188868;108
69;0.192251;104
70;0.195744;94
71;0.199242;102
72;0.202848;112
73;0.206494;138
74;0.209778;100
75;0.213207;102
76;0.217206;104
77;0.220869;114
78;0.224511;128
79;0.227897;120
80;0.231319;114
81;0.234866;140
82;0.238439;128
83;0.243352;100
84;0.248475;110
85;0.252132;114
86;0.255796;106
87;0.259503;102
88;0.263147;112
89;0.267103;116
90;0.270681;130
91;0.275429;124
92;0.279527;102
93;0.283475;158
94;0.287015;106
95;0.291216;100
96;0.294901;108
97;0.298704;104
98;0.302323;116
99;0.305938;98
100;0.314443;108
101;0.318371;118
102;0.322039;134
103;0.325932;102
104;0.329554;112
105;0.33377;110
106;0.338139;106
107;0.343443;104
108;0.347307;112
109;0.351202;98
110;0.354933;110
111;0.359307;92
112;0.363049;98
113;0.366858;100
114;0.370514;98
115;0.375006;92
116;0.378802;90
117;0.383078;92
118;0.387001;110
119;0.391037;148
120;0.395127;116
121;0.3995;112
122;0.403596;112
123;0.407655;100
124;0.41169;116
125;0.415771;106
126;0.419954;98
127;0.424253;86
128;0.428219;98
129;0.432348;102
130;0.436818;102
131;0.441567;90
132;0.445692;104
133;0.449942;92
134;0.454951;78
135;0.459462;92
136;0.463826;114
137;0.468071;124
138;0.472261;116
139;0.477997;118
140;0.482355;96
141;0.48673;98
142;0.490901;114
143;0.495385;132
144;0.500083;102
145;0.504823;118
146;0.510063;110
147;0.514874;108
148;0.519565;132
149;0.525032;110
150;0.529549;128
151;0.534218;134
152;0.538677;112
153;0.544291;138
154;0.551152;112
155;0.558796;144
156;0.563349;132
157;0.567867;120
158;0.572513;148
159;0.580248;114
160;0.585224;120
161;0.590643;110
162;0.596342;138
163;0.601315;92
164;0.605903;136
165;0.613592;120
166;0.61924;92
167;0.625164;102
168;0.630063;100
169;0.637089;120
170;0.642861;134
171;0.648146;112
172;0.653557;114
173;0.660607;108
174;0.665463;116
175;0.670952;110
176;0.678884;98
177;0.684918;86
178;0.689502;106
179;0.694638;110
180;0.699379;84
181;0.705714;114
182;0.717345;116
183;0.722194;120
184;0.728459;146
185;0.735079;104
186;0.741126;108
187;0.747381;112
188;0.752328;84
189;0.760051;108
190;0.765479;114
191;0.770802;112
192;0.777457;90
193;0.783875;100
194;0.788869;122
195;0.794513;80
196;0.799726;100
197;0.804958;140
198;0.813436;92
199;0.818676;82
200;0.827497;138
201;0.833265;114
202;0.838212;66
203;0.846288;90
204;0.851286;84
205;0.856646;108
206;0.862086;106
207;0.867202;116
208;0.872326;114
209;0.878547;106
210;0.883808;96
211;0.888689;82
212;0.893541;122
213;0.898713;82
214;0.90416;90
215;0.911472;94
216;0.916527;96
217;0.922369;100
218;0.927538;112
219;0.932581;110
220;0.938438;112
221;0.94426;74
222;0.949394;82
223;0.954298;96
224;0.959261;102
225;0.964461;118
226;0.969975;120
227;0.976189;112
228;0.981839;116
229;0.987013;114
230;0.992089;106
231;0.997673;102
232;1.00449;90
233;1.01304;116
234;1.02069;114
235;1.03183;118
236;1.04172;94
237;1.04852;138
238;1.05733;114
239;1.06263;110
240;1.06728;106
241;1.07546;94
242;1.08054;102
243;1.08565;92
244;1.0907;120
245;1.09688;104
246;1.10211;90
247;1.10758;102
248;1.11459;90
249;1.11982;92
250;1.12553;90
251;1.13045;128
252;1.13704;108
253;1.14423;112
254;1.15074;98
255;1.15709;118
256;1.16251;108
257;1.1683;114
258;1.17355;100
259;1.17981;72
260;1.18495;86
261;1.19011;122
262;1.19525;108
263;1.20074;102
264;1.20567;118
265;1.21134;122
266;1.21632;102
267;1.22187;106
268;1.2269;86
269;1.23221;96
