0;0.0150263;5
1;0.0155811;12
2;0.0160992;26
3;0.0167829;26
4;0.0176059;33
5;0.0187118;40
6;0.0201253;47
7;0.0215146;47
8;0.0230033;47
9;0.0245912;53
10;0.0263295;68
11;0.028107;54
12;0.0295075;68
13;0.0315194;74
14;0.0329434;82
15;0.0345402;87
16;0.0365619;75
17;0.0389334;88
18;0.0414872;80
19;0.0436264;94
20;0.0452117;100
21;0.046871;82
22;0.0484551;108
23;0.0501692;108
24;0.0525041;116
25;0.0552753;95
26;0.0578012;87
27;0.0606811;86
28;0.062452;101
29;0.0644331;106
30;0.0671609;112
31;0.0699766;115
32;0.0729296;111
33;0.0760772;98
34;0.0791863;94
35;0.0814939;107
36;0.083376;100
37;0.0852493;106
38;0.0873937;99
39;0.0900389;135
40;0.0919683;121
41;0.0938196;90
42;0.0964328;98
43;0.0998648;103
44;0.102935;100
45;0.105814;108
46;0.10804;97
47;0.110153;126
48;0.112166;117
49;0.114165;111
50;0.116168;102
51;0.118182;134
52;0.121661;109
53;0.124251;117
54;0.12675;110
55;0.128855;98
56;0.13096;89
57;0.133034;110
58;0.13527;103
59;0.138016;99
60;0.140718;94
61;0.142792;107
62;0.144753;94
63;0.146689;87
64;0.148716;117
65;0.151127;94
66;0.153359;83
67;0.15601;101
68;0.158269;98
69;0.160808;99
70;0.162885;99
71;0.16499;105
72;0.167036;120
73;0.169522;116
74;0.172335;124
75;0.174602;142
76;0.176887;122
77;0.17965;115
78;0.183787;127
79;0.18763;139
80;0.191195;112
81;0.193469;111
82;0.195798;108
83;0.198142;114
84;0.201254;114
85;0.205721;100
86;0.209085;112
87;0.211846;131
88;0.215314;108
89;0.219371;106
90;0.223902;109
91;0.227377;106
92;0.230431;122
93;0.233039;114
94;0.235469;141
95;0.238779;119
96;0.241815;133
97;0.244309;116
98;0.246861;135
99;0.249236;104
100;0.251739;115
101;0.25515;101
102;0.258513;114
103;0.260946;122
104;0.263734;123
105;0.267725;105
106;0.271781;117
107;0.27493;109
108;0.279288;115
109;0.282164;110
110;0.285193;104
111;0.28925;103
112;0.292148;115
113;0.294844;113
114;0.297561;104
115;0.300548;94
116;0.304242;114
117;0.309036;169
118;0.312002;117
119;0.314603;84
120;0.317242;94
121;0.321149;120
122;0.325701;99
123;0.328404;108
124;0.332159;131
125;0.335028;113
126;0.339266;143
127;0.343491;102
128;0.347021;110
129;0.349758;105
130;0.35269;86
131;0.356521;122
132;0.359797;93
133;0.36333;115
134;0.367217;88
135;0.371144;135
136;0.375402;123
137;0.378617;115
138;0.381406;103
139;0.384133;109
140;0.38831;123
141;0.391785;133
142;0.394613;120
143;0.39747;97
144;0.400607;112
145;0.405897;91
146;0.409193;130
147;0.411971;94
148;0.416563;88
149;0.421316;117
150;0.425623;100
151;0.42887;109
152;0.431869;114
153;0.434865;111
154;0.439242;106
155;0.442422;126
156;0.44517;83
157;0.447932;98
158;0.451033;110
159;0.454953;119
160;0.458344;93
161;0.461547;86
162;0.464212;125
163;0.466845;113
164;0.470496;111
165;0.473882;90
166;0.477258;106
167;0.480309;101
168;0.483095;97
169;0.486102;105
170;0.490189;81
171;0.494655;103
172;0.497872;116
173;0.502607;111
174;0.506859;130
175;0.511244;107
176;0.513978;123
177;0.516499;134
178;0.519262;112
179;0.522818;110
180;0.52538;106
181;0.527929;121
182;0.530405;100
183;0.532894;122
184;0.535538;137
185;0.539298;121
186;0.541913;109
187;0.544497;163
188;0.547053;107
189;0.549675;128
190;0.552352;135
191;0.556296;132
192;0.559194;106
193;0.562017;111
194;0.56451;120
195;0.567088;98
196;0.569927;119
197;0.572676;126
198;0.575358;125
199;0.577966;140
200;0.580754;157
201;0.583489;137
202;0.586507;120
203;0.591106;171
204;0.595573;143
205;0.599624;125
206;0.605846;127
207;0.609892;122
208;0.61293;126
209;0.615874;142
210;0.619071;106
211;0.622376;139
212;0.625184;104
213;0.627945;128
214;0.630859;116
215;0.633647;129
216;0.63727;117
217;0.641027;103
218;0.644736;125
219;0.64816;100
220;0.65181;104
221;0.656377;100
222;0.660849;96
223;0.665407;139
224;0.669812;109
225;0.674197;111
226;0.678957;123
227;0.6824;92
228;0.685105;95
229;0.688398;101
230;0.692184;115
231;0.6949;100
232;0.69852;103
233;0.702282;166
234;0.706538;127
235;0.711539;143
236;0.715977;112
237;0.719691;100
238;0.72304;115
239;0.725832;120
240;0.729107;98
241;0.732106;89
242;0.734895;114
243;0.738403;129
244;0.741131;109
245;0.743708;121
246;0.746336;143
247;0.748898;117
248;0.752345;102
249;0.756876;95
250;0.76106;101
251;0.764516;105
252;0.767437;109
253;0.770666;146
254;0.77424;94
255;0.777163;126
256;0.780084;110
257;0.782821;98
258;0.785539;111
259;0.790041;95
260;0.793554;110
261;0.796428;106
262;0.799376;105
263;0.802282;103
264;0.80601;126
265;0.809072;106
266;0.812146;115
267;0.815171;108
268;0.818122;133
269;0.822095;111
270;0.825703;145
271;0.828719;118
272;0.831881;115
273;0.835261;105
274;0.83839;121
275;0.841718;131
276;0.844758;122
277;0.847859;140
278;0.851104;90
279;0.855252;86
280;0.858869;105
281;0.862093;111
282;0.865235;86
283;0.868399;88
284;0.872992;89
285;0.876422;103
286;0.87976;114
287;0.882966;116
288;0.886169;102
289;0.890174;96
290;0.893347;105
291;0.896418;116
292;0.899459;93
293;0.902865;96
294;0.906666;103
295;0.909786;92
296;0.912956;107
297;0.915891;88
298;0.9193;93
299;0.924186;131
300;0.928028;100
301;0.932767;125
302;0.936977;100
303;0.941362;113
304;0.945121;126
305;0.948813;103
306;0.952721;111
307;0.957405;127
308;0.960864;139
309;0.964143;117
310;0.967687;144
311;0.971584;120
312;0.974967;115
313;0.978592;122
314;0.981978;100
315;0.985557;103
316;0.989936;121
317;0.993577;115
318;0.997045;92
319;1.00037;122
320;1.00482;120
321;1.00983;114
322;1.01313;95
323;1.01647;122
324;1.02049;89
325;1.0244;107
326;1.02789;119
327;1.03136;135
328;1.03476;114
329;1.03915;136
330;1.04262;143
331;1.04641;135
332;1.04978;106
333;1.0539;124
334;1.05788;113
335;1.06132;132
336;1.06461;96
337;1.0678;105
338;1.072;112
339;1.0763;97
340;1.07983;115
341;1.08303;126
342;1.08693;113
343;1.09165;106
344;1.09543;106
345;1.09907;127
346;1.10246;83
347;1.10695;115
348;1.1106;120
349;1.11395;109
350;1.11701;100
351;1.12079;114
352;1.12421;116
353;1.12763;97
354;1.13072;94
355;1.13383;129
356;1.13748;128
357;1.14086;120
358;1.14422;107
359;1.14739;100
360;1.15099;103
361;1.15491;123
362;1.15865;111
363;1.16183;109
364;1.16491;113
365;1.16793;143
366;1.17201;103
367;1.17539;100
368;1.17877;109
369;1.18194;115
370;1.18514;95
371;1.18942;93
372;1.19302;89
373;1.19632;108
374;1.19947;113
375;1.20268;85
376;1.20652;111
377;1.20998;87
378;1.21369;125
379;1.21712;93
380;1.22131;104
381;1.22542;95
382;1.22914;92
383;1.23263;96
384;1.23638;97
385;1.24001;151
386;1.24343;149
387;1.24694;78
388;1.25031;122
389;1.25466;106
390;1.25863;107
391;1.26206;135
392;1.26535;109
393;1.26881;96
394;1.27507;100
395;1.27881;68
396;1.28372;112
397;1.28744;96
398;1.29135;74
399;1.29521;104
400;1.29882;103
401;1.30214;103
402;1.30697;105
403;1.31111;122
404;1.31476;132
405;1.31842;91
406;1.3233;114
407;1.32689;143
408;1.33043;111
409;1.33357;100
410;1.33732;84
411;1.34144;84
412;1.34512;140
413;1.34842;115
414;1.35268;108
415;1.35755;94
416;1.3612;100
417;1.36484;121
418;1.36828;88
419;1.3731;112
420;1.37648;97
421;1.37982;93
422;1.38323;89
423;1.38702;130
424;1.39132;122
425;1.39484;92
426;1.3983;103
427;1.40193;93
428;1.40658;131
429;1.41153;95
430;1.41526;119
431;1.41888;102
432;1.423;109
433;1.42717;90
434;1.43081;125
435;1.43419;96
436;1.4381;88
437;1.44174;104
438;1.44531;99
439;1.44864;125
440;1.45209;109
441;1.45686;87
442;1.46077;104
443;1.46421;128
444;1.46753;107
445;1.47207;138
446;1.47693;96
447;1.48064;76
448;1.484;75
449;1.48787;81
450;1.49149;108
451;1.49549;86
452;1.49896;91
453;1.5024;69
454;1.50623;57
455;1.51049;111
456;1.51469;93
457;1.52028;96
458;1.5251;101
459;1.52941;83
460;1.53323;137
461;1.53837;120
462;1.54379;103
463;1.54824;89
464;1.55251;76
465;1.55701;88
466;1.56075;95
467;1.56453;94
468;1.56796;119
469;1.57225;101
470;1.57598;114
471;1.57975;80
472;1.58334;109
473;1.58764;98
474;1.5929;125
475;1.59655;96
476;1.60038;114
477;1.60433;155
478;1.61052;109
479;1.61492;112
480;1.61848;88
481;1.62298;114
482;1.62655;122
483;1.63014;123
484;1.63391;134
485;1.63809;71
486;1.64214;91
487;1.6458;81
488;1.64953;96
489;1.65363;117
490;1.65753;87
491;1.66126;115
492;1.66472;81
493;1.66804;84
494;1.67282;122
495;1.67682;135
496;1.6818;120
497;1.68721;175
498;1.69174;128
499;1.69576;107
500;1.69977;106
501;1.70404;114
502;1.70813;100
503;1.71237;110
504;1.71643;92
505;1.72087;88
506;1.725;88
507;1.72979;120
508;1.7339;92
509;1.7383;127
510;1.74231;100
511;1.74632;105
512;1.75017;87
513;1.75447;125
514;1.75867;100
515;1.76269;148
516;1.76629;124
517;1.77073;102
518;1.77599;115
519;1.77983;112
520;1.7835;139
521;1.78772;111
522;1.79156;94
523;1.79535;86
524;1.79915;72
525;1.80306;128
526;1.8071;114
527;1.81127;102
528;1.81496;99
529;1.81864;95
530;1.82391;127
531;1.82799;105
532;1.83212;127
533;1.83613;99
534;1.8413;116
535;1.84544;96
536;1.84928;110
537;1.8532;92
538;1.85833;124
539;1.86242;106
540;1.86621;109
541;1.87075;88
542;1.87484;107
543;1.87869;129
544;1.88218;114
545;1.88567;79
546;1.89013;95
547;1.89381;102
548;1.89733;79
549;1.90082;83
550;1.90467;78
551;1.90861;98
552;1.91225;93
553;1.91553;136
554;1.9191;131
555;1.92299;101
556;1.9269;133
557;1.93098;91
558;1.93445;110
559;1.9388;125
560;1.94293;135
561;1.9468;86
562;1.95033;105
563;1.95502;100
564;1.95867;102
565;1.96228;109
566;1.9662;157
567;1.97009;84
568;1.97386;98
569;1.97746;116
570;1.98106;93
571;1.98461;138
572;1.98874;159
573;1.99345;120
574;1.9971;103
575;2.00061;117
576;2.00486;109
577;2.00925;125
578;2.01278;106
579;2.01627;130
580;2.02058;101
581;2.02586;110
582;2.03003;112
583;2.03385;95
584;2.03845;110
585;2.04265;123
586;2.04624;97
587;2.04971;84
588;2.05395;126
589;2.05827;109
590;2.0621;109
591;2.06587;93
592;2.06998;69
593;2.07442;95
594;2.07844;97
595;2.0822;101
596;2.08635;87
597;2.09067;100
598;2.0945;139
599;2.09809;143
600;2.10146;114
601;2.10541;82
602;2.10895;95
603;2.1129;114
604;2.11631;112
605;2.12053;96
606;2.12531;98
607;2.12923;124
608;2.13319;142
609;2.1383;105
610;2.14239;114
611;2.14611;138
612;2.15019;118
613;2.1542;100
614;2.15864;83
615;2.16241;96
616;2.16588;96
617;2.16937;103
618;2.17372;102
619;2.17738;115
620;2.1806;134
621;2.18378;107
622;2.18767;101
623;2.19109;110
624;2.19494;110
625;2.19804;126
626;2.20113;107
627;2.20497;112
628;2.20855;115
629;2.21227;103
630;2.21569;93
631;2.21903;103
632;2.22292;151
633;2.22609;105
634;2.22941;94
635;2.23274;94
636;2.23603;88
637;2.24024;128
638;2.24368;72
639;2.24703;94
640;2.25019;72
641;2.2537;105
642;2.25746;106
643;2.26156;94
644;2.26496;103
645;2.26818;115
646;2.27289;114
647;2.2769;123
648;2.28049;105
649;2.28388;132
650;2.28795;102
651;2.29197;102
652;2.29527;104
653;2.29915;132
654;2.30343;100
655;2.30845;97
656;2.31164;117
657;2.31464;98
658;2.31764;72
659;2.32207;123
660;2.32688;130
661;2.3303;110
662;2.33341;113
663;2.33701;107
664;2.34196;102
665;2.34612;93
666;2.34911;86
667;2.35281;138
668;2.35708;97
669;2.36086;101
670;2.36401;111
671;2.36714;113
672;2.37096;82
673;2.37432;112
674;2.37752;89
675;2.38077;89
676;2.38431;92
677;2.38799;155
678;2.39111;94
679;2.39411;76
680;2.39736;97
681;2.40049;118
682;2.40381;87
683;2.40693;74
684;2.41008;102
685;2.41306;127
686;2.41607;95
687;2.41924;98
688;2.423;79
689;2.42601;69
690;2.42921;80
691;2.43265;96
692;2.43582;83
693;2.44002;120
694;2.44318;84
695;2.4463;97
696;2.44943;95
697;2.45248;146
698;2.45626;87
699;2.45937;123
700;2.46248;118
701;2.46538;115
702;2.46809;75
703;2.47144;111
704;2.47449;91
705;2.47792;74
706;2.48101;101
707;2.48404;114
708;2.48749;88
709;2.49108;104
710;2.49478;103
711;2.49818;111
712;2.50169;133
713;2.50587;121
714;2.50994;130
715;2.5135;142
716;2.51661;105
717;2.52007;80
718;2.52387;85
719;2.52741;99
720;2.53032;93
721;2.53325;97
722;2.53655;110
723;2.54042;133
724;2.54408;107
725;2.54751;114
726;2.5508;117
727;2.55446;89
728;2.55785;106
729;2.56185;104
730;2.5651;90
731;2.56849;125
732;2.5729;119
733;2.57694;118
734;2.58056;128
735;2.58404;114
736;2.58856;99
737;2.59283;142
738;2.59634;121
739;2.60011;96
740;2.60415;104
741;2.60771;127
742;2.61104;121
743;2.61439;146
744;2.6178;178
745;2.62209;146
746;2.62593;162
747;2.62988;122
748;2.63369;112
749;2.63797;141
750;2.64211;107
751;2.64586;117
752;2.64966;128
753;2.65388;104
754;2.65769;90
755;2.66154;117
756;2.66538;119
757;2.66922;135
758;2.67368;102
759;2.67759;118
760;2.6816;101
761;2.6857;113
762;2.69097;141
763;2.69479;111
764;2.69928;115
765;2.70506;86
766;2.71037;120
767;2.71452;112
768;2.71817;99
769;2.72329;103
770;2.72719;97
771;2.73066;93
772;2.734;139
773;2.73779;84
774;2.74173;98
775;2.74533;109
776;2.74914;75
777;2.75258;98
778;2.7574;124
779;2.76093;80
780;2.76462;76
781;2.76804;87
782;2.77319;94
783;2.77787;76
784;2.78221;91
785;2.78598;119
786;2.7906;125
787;2.79427;99
788;2.79773;91
789;2.80142;98
790;2.80529;85
791;2.80898;156
792;2.81257;90
793;2.81612;115
794;2.82;103
795;2.82403;112
796;2.82773;104
797;2.83139;95
798;2.83502;111
799;2.83876;101
800;2.84239;101
801;2.84591;94
802;2.84964;118
803;2.85345;103
804;2.85727;92
805;2.86097;76
806;2.86444;71
807;2.86789;92
808;2.87187;99
809;2.87513;81
810;2.87843;103
811;2.88186;78
812;2.88573;106
813;2.89012;120
814;2.89375;118
815;2.8973;69
816;2.90067;109
817;2.90552;107
818;2.91047;102
819;2.91425;81
820;2.9176;98
821;2.92255;102
822;2.92706;102
823;2.93093;85
824;2.93446;98
825;2.93855;107
826;2.94282;109
827;2.94641;115
828;2.95008;84
829;2.95396;78
830;2.95779;111
831;2.96171;105
832;2.96509;114
833;2.96896;79
834;2.97389;81
835;2.97799;89
836;2.98245;70
837;2.98674;79
838;2.9918;93
839;2.99705;113
840;3.00282;119
841;3.00699;91
842;3.01054;102
843;3.01399;78
844;3.01724;96
845;3.02099;91
846;3.02435;82
847;3.02765;96
848;3.03119;85
849;3.03477;105
850;3.03887;87
851;3.04236;121
852;3.04571;114
853;3.04927;106
854;3.05294;128
855;3.05651;127
856;3.0607;122
857;3.06407;122
858;3.0675;136
859;3.07205;137
860;3.0756;99
861;3.0792;120
862;3.08263;111
863;3.0867;114
864;3.09094;122
865;3.09483;89
866;3.09892;103
867;3.10319;100
868;3.1087;110
869;3.1125;95
870;3.11603;115
871;3.11998;94
872;3.1241;133
873;3.12772;83
874;3.13136;129
875;3.13507;107
876;3.13907;118
877;3.14266;97
878;3.14602;85
879;3.1493;74
880;3.15278;97
881;3.15684;82
882;3.16128;110
883;3.16498;140
884;3.16867;142
885;3.17238;119
886;3.176;88
887;3.17977;81
888;3.18373;109
889;3.18782;121
890;3.1915;179
891;3.19544;91
892;3.19898;139
893;3.20273;109
894;3.20639;100
895;3.20981;111
896;3.21306;107
897;3.21685;105
898;3.22076;98
899;3.22418;130
900;3.2278;128
901;3.23118;114
902;3.23501;145
903;3.23932;118
904;3.24296;127
905;3.24655;120
906;3.25024;107
907;3.25474;116
908;3.25887;117
909;3.26231;112
910;3.26592;92
911;3.26969;105
912;3.27336;92
913;3.27682;138
914;3.28051;122
915;3.28369;111
916;3.28738;95
917;3.29157;112
918;3.29498;97
919;3.29815;114
920;3.3016;122
921;3.30546;83
922;3.30906;116
923;3.31257;100
924;3.31621;114
925;3.31989;108
926;3.32338;103
927;3.32733;118
928;3.33081;114
929;3.33429;93
930;3.33829;128
931;3.34184;124
932;3.34516;104
933;3.34897;138
934;3.35252;163
935;3.35677;172
936;3.36072;127
937;3.36398;113
938;3.36742;122
939;3.37223;135
940;3.37671;129
941;3.3803;104
942;3.3838;114
943;3.38868;93
944;3.3927;155
945;3.39602;122
946;3.39952;97
947;3.40418;131
948;3.40873;103
949;3.4122;111
950;3.41587;105
951;3.41955;109
952;3.42313;113
953;3.42642;99
954;3.43002;95
955;3.4333;90
956;3.43692;88
957;3.44048;113
958;3.44382;86
959;3.44713;81
960;3.45072;122
961;3.45496;98
962;3.45831;100
963;3.4619;113
964;3.46526;132
965;3.46859;130
966;3.47242;112
967;3.47593;120
968;3.47942;105
969;3.48288;100
970;3.48674;127
971;3.49113;110
972;3.49451;137
973;3.49784;102
974;3.50114;115
975;3.50477;118
976;3.50806;90
977;3.51195;77
978;3.51507;70
979;3.51819;127
980;3.52245;100
981;3.52581;101
982;3.52926;93
983;3.53256;110
984;3.53629;119
985;3.54097;105
986;3.5442;91
987;3.54733;105
988;3.55092;104
989;3.55559;110
990;3.55975;123
991;3.56303;115
992;3.56634;140
993;3.57024;129
994;3.57431;106
995;3.5781;132
996;3.5815;104
997;3.58497;116
998;3.59053;98
999;3.59477;110
1000;3.60134;109
1001;3.60673;95
1002;3.61147;111
1003;3.61473;143
1004;3.61824;100
1005;3.62274;114
1006;3.62629;111
1007;3.62966;110
1008;3.63292;104
1009;3.63636;116
1010;3.64009;109
1011;3.64342;130
1012;3.64659;134
1013;3.64976;108
1014;3.6532;111
1015;3.65653;136
1016;3.66076;90
1017;3.66568;95
1018;3.66907;102
1019;3.67434;101
1020;3.67888;102
1021;3.68455;107
1022;3.68915;110
1023;3.69289;143
1024;3.69639;86
1025;3.70001;107
1026;3.70327;94
1027;3.70683;107
1028;3.71009;97
1029;3.71427;81
1030;3.71861;155
1031;3.72315;102
1032;3.72721;96
1033;3.73045;118
1034;3.73352;121
1035;3.73726;123
1036;3.74135;118
1037;3.74497;104
1038;3.74827;114
1039;3.75191;145
1040;3.75595;119
1041;3.75916;108
1042;3.76215;109
1043;3.76507;136
1044;3.76807;136
1045;3.7724;144
1046;3.77546;99
1047;3.77862;135
1048;3.78185;119
1049;3.78479;112
1050;3.78822;90
1051;3.79178;144
1052;3.79482;97
1053;3.79775;116
1054;3.80112;105
1055;3.80538;121
1056;3.80985;106
1057;3.81341;136
1058;3.81659;109
1059;3.8207;123
1060;3.82594;90
1061;3.82972;101
1062;3.83378;102
1063;3.83774;97
1064;3.84248;108
1065;3.84557;113
1066;3.84869;123
1067;3.85179;97
1068;3.85495;95
1069;3.85795;127
1070;3.86093;111
1071;3.86389;94
1072;3.86687;126
1073;3.87026;96
1074;3.87442;92
1075;3.87778;86
1076;3.88075;99
1077;3.88372;86
1078;3.88714;102
1079;3.89075;131
1080;3.89397;137
1081;3.89708;96
1082;3.90018;144
1083;3.9035;104
1084;3.9069;170
1085;3.91008;120
1086;3.91331;124
1087;3.91669;132
1088;3.92102;113
1089;3.92436;140
1090;3.92749;133
1091;3.9309;127
1092;3.93404;114
1093;3.9382;126
1094;3.94172;125
1095;3.94545;108
1096;3.94892;121
1097;3.95263;99
1098;3.95682;117
1099;3.96269;95
1100;3.96787;124
1101;3.97336;125
1102;3.97704;98
1103;3.98044;137
1104;3.98354;120
1105;3.98802;102
1106;3.99206;131
1107;3.99542;97
1108;3.99879;127
1109;4.00228;117
1110;4.0067;96
1111;4.0103;182
1112;4.01418;119
1113;4.01783;127
1114;4.0216;109
1115;4.02542;121
1116;4.02959;116
1117;4.03279;122
1118;4.03627;140
1119;4.04098;127
1120;4.04439;107
1121;4.04753;95
1122;4.05066;96
1123;4.05426;120
1124;4.05749;138
1125;4.06059;107
1126;4.06348;98
1127;4.06645;110
1128;4.07001;121
1129;4.07368;109
1130;4.0768;112
1131;4.07983;103
1132;4.0828;142
1133;4.0861;123
1134;4.09029;120
1135;4.09388;118
1136;4.09702;121
1137;4.10008;135
1138;4.10376;153
1139;4.10744;132
1140;4.11086;147
1141;4.11418;112
1142;4.11769;114
1143;4.12125;117
1144;4.12442;115
1145;4.1276;95
1146;4.1308;139
1147;4.13385;107
1148;4.1375;102
1149;4.14083;116
1150;4.14402;99
1151;4.1471;99
1152;4.15019;123
1153;4.15426;134
1154;4.15762;90
1155;4.16081;99
1156;4.16392;94
1157;4.16683;110
1158;4.17056;103
1159;4.1739;115
1160;4.17693;115
1161;4.17989;85
1162;4.1828;100
1163;4.18593;92
